Id,SalePrice
1838,126852.77053653324
1839,103592.4821130922
1840,151619.1234765394
1841,133228.88564576482
1842,96999.80472735895
1843,133849.01866760242
1844,143253.50329237478
1845,144281.7810909929
1846,153498.90644743398
1847,162206.2077168979
1848,62459.08525574281
1849,113769.3679375001
1850,124377.15443016333
1851,145730.83522676793
1852,128818.10072724664
1853,129767.01299589474
1854,161702.5865132556
1855,153151.39189941518
1856,226257.3173283807
1857,150588.89299362127
1858,136477.56884324746
1859,119533.93513814875
1860,147107.28038242657
1861,118896.64819112714
1862,324248.382664054
1863,309006.01395827683
1864,309016.78844008816
1865,326278.0417046435
1866,324052.7375441117
1867,230636.57280178647
1868,282746.1534609725
1869,203495.36793405077
1870,227063.7544794726
1871,259562.18343130097
1872,173720.78613108175
1873,233253.98184070055
1874,145294.11546831956
1875,197428.04789904866
1876,198450.76610498078
1877,207053.7057847106
1878,207253.45409638225
1879,130373.58349059676
1880,133105.16508413033
1881,243009.5369397003
1882,243413.9162593815
1883,190745.29721254652
1884,207151.92301433306
1885,232747.2086711139
1886,283120.2432242406
1887,209209.081505514
1888,266724.83349613106
1889,169121.7587382798
1890,122459.2805081988
1891,135237.3798972565
1892,105588.89423388195
1893,130585.65761484468
1894,125331.45717153126
1895,138191.71833161925
1896,125206.86333441213
1897,117325.00614078093
1898,114434.82656640997
1899,146440.45986938587
1900,145136.46101539332
1901,169518.33646866342
1902,144952.86310646439
1903,221190.47893321828
1904,138850.23847130133
1905,186695.06186090095
1906,143996.59492568852
1907,191430.31157864985
1908,115423.30272981293
1909,136338.54493221155
1910,124227.72712350529
1911,208850.35322134837
1912,290384.861486968
1913,140323.1007130157
1914,65910.89117233471
1915,303998.4679774451
1916,65135.55015601039
1917,238224.61546597973
1918,139547.6647671488
1919,163175.682202146
1920,155747.08462592392
1921,375339.81864850654
1922,312798.70794587384
1923,216457.15696762706
1924,225200.1512850882
1925,208067.46666110127
1926,360832.60134146095
1927,133403.9360155007
1928,156172.79807098774
1929,121834.88099309526
1930,131699.02587840406
1931,137568.80463776668
1932,136964.31855747712
1933,180934.78837568656
1934,178907.8504131834
1935,174077.78557821774
1936,188332.66877321922
1937,182189.46906639595
1938,172646.42994963244
1939,251360.14535964892
1940,192881.7165956183
1941,170974.57007601525
1942,183311.74029264925
1943,210621.19781120424
1944,353316.9509683803
1945,374935.1365129453
1946,140781.31038138724
1947,281495.32326201204
1948,164749.4532822112
1949,240703.98552753936
1950,184684.02261485017
1951,242156.2236276523
1952,215899.33303093596
1953,167745.13472888438
1954,186344.28965384176
1955,131080.83876245454
1956,299311.31226621417
1957,154699.18539202536
1958,299662.00660353445
1959,143483.96235711512
1960,113580.75175993312
1961,126416.950448167
1962,96024.1251435604
1963,104592.30931253337
1964,109009.94044712765
1965,146908.73386398787
1966,142277.95472420915
1967,294583.0959480896
1968,410592.9262308023
1969,368696.03300219425
1970,406511.0869509402
1971,431812.01177129714
1972,357003.2222591764
1973,273215.3821292445
1974,333361.15302962885
1975,463089.06600942503
1976,276885.3258746482
1977,352014.8886097109
1978,341974.630635341
1979,313783.8850071208
1980,195328.65577496067
1981,327094.0020386597
1982,226787.0543606471
1983,216089.92406566456
1984,168294.51101973292
1985,218787.7927656736
1986,208944.33906895795
1987,183827.15569813445
1988,177610.70809523808
1989,191191.50718169636
1990,214958.32945715263
1991,225142.99605963042
1992,214603.4426603943
1993,173089.06735109084
1994,230236.24942239065
1995,181844.1858675456
1996,255139.98049553751
1997,310475.0908761773
1998,309756.34137714666
1999,273608.4255534864
2000,310608.84617657604
2001,279038.97945660877
2002,241294.91631472102
2003,249659.95712930377
2004,276023.1328720018
2005,224673.62562135578
2006,224121.04714369532
2007,249368.60712955438
2008,212111.88562764076
2009,200174.1603346989
2010,190341.4719691305
2011,137207.48371117623
2012,178376.8203988067
2013,180808.61193049268
2014,187869.78356629697
2015,202196.7130920097
2016,196137.59812502307
2017,199223.01383870112
2018,125385.1472754899
2019,133093.20180356049
2020,107493.60762858632
2021,109817.22440677666
2022,178688.23499560423
2023,144773.2293873253
2024,260429.54941436218
2025,343152.8679130799
2026,185208.49343990756
2027,161038.75120602295
2028,151379.30299332266
2029,170051.33011180663
2030,266232.7519455108
2031,228597.94351263222
2032,249764.79872154776
2033,253186.93317994266
2034,172018.19429214555
2035,215670.11448593257
2036,191864.80507087347
2037,200710.02582465584
2038,299356.35259821516
2039,212930.12322126678
2040,303137.5332412657
2041,271807.59210407536
2042,205475.71987089573
2043,172913.58120264727
2044,167614.0595761186
2045,209048.65335087603
2046,144527.1298518069
2047,142021.29452160138
2048,141014.19453125453
2049,139590.19118944084
2050,170732.45106536272
2051,107889.1112670183
2052,130240.57200055862
2053,146848.32157355652
2054,95197.05233272788
2055,153011.267487347
2056,143193.15783961955
2057,118792.24204316187
2058,212268.89568190434
2059,134796.85124502005
2060,164144.71629677908
2061,167410.05385484718
2062,132181.80970147523
2063,119592.16009601741
2064,136656.135148097
2065,114583.54875157762
2066,169476.58659412502
2067,127059.88769943977
2068,141594.27774276992
2069,85769.64277575322
2070,113769.82583574417
2071,97795.50266020613
2072,137642.73412634677
2073,133911.93128152096
2074,176727.43908848928
2075,145578.42656489922
2076,120358.63858861315
2077,151670.09697351564
2078,126975.42539504063
2079,131813.93792772008
2080,115916.08470670092
2081,124636.57848397327
2082,121364.88841997502
2083,144639.51209499768
2084,114262.8831887083
2085,122920.86626631656
2086,113578.1124319795
2087,119185.67586407234
2088,99754.3808137486
2089,88798.73187500112
2090,129589.69383479079
2091,112584.71968524947
2092,124930.98137840623
2093,117245.47283801326
2094,108870.23039602595
2095,148730.11002766175
2096,88163.75459466872
2097,98991.26394016643
2098,143427.81530651846
2099,62060.15582582026
2100,90233.89195901947
2101,115466.68496762012
2102,130546.55748365032
2103,108009.58472003983
2104,137125.82368375006
2105,128129.86406365255
2106,73396.88672330084
2107,193478.2036002556
2108,116814.55482776763
2109,112551.19519807788
2110,115652.64193939527
2111,136105.26586383895
2112,137754.11556593573
2113,119713.90616323808
2114,116399.23063959579
2115,153675.57521101504
2116,111645.50666091524
2117,143635.60013424914
2118,124783.86510050864
2119,111656.58171162396
2120,117014.86930205344
2121,104764.17772222779
2122,112196.12390315314
2123,89998.17428442446
2124,162148.4680943267
2125,127842.35305594953
2126,151060.5359235757
2127,152571.27029528073
2128,125683.44809227908
2129,94166.40225312088
2130,136256.21616339666
2131,144986.85336643408
2132,111095.81330702285
2133,116207.06286862682
2134,121835.02570015556
2135,99953.59588781356
2136,79481.9354267611
2137,109367.44973746495
2138,130192.21893171048
2139,150456.24722965405
2140,136429.88488938805
2141,151846.46336941308
2142,132449.45678496387
2143,147330.54626960173
2144,118536.2272020597
2145,137634.81660976476
2146,161893.03413389093
2147,152781.97426015156
2148,134530.57721249276
2149,141238.18438235
2150,224308.22645854615
2151,120970.86042588422
2152,151950.20902042632
2153,162751.49480773968
2154,101282.29133282963
2155,133287.9676128491
2156,240314.05876820022
2157,232983.18363370554
2158,240462.90432686062
2159,217342.34982723312
2160,177109.22544503526
2161,242023.68142582936
2162,379653.27646522154
2163,337032.4260670956
2164,256964.47961118727
2165,194459.80488827673
2166,153599.09418736998
2167,209886.9030093613
2168,196130.64709647867
2169,193672.94627388695
2170,213398.75624046853
2171,154145.7089110522
2172,133953.36343836208
2173,174534.88873905846
2174,225807.89846924724
2175,284472.5192735463
2176,311571.98655107885
2177,246223.3148677048
2178,211743.97590531487
2179,142162.06760072176
2180,196926.78268323507
2181,194163.9561044927
2182,226372.1189909313
2183,194724.683499728
2184,125626.55998619914
2185,126698.05924693946
2186,141501.2652528832
2187,153528.57558145394
2188,153969.99440229926
2189,245917.52683676855
2190,81764.90085563716
2191,82428.6273759302
2192,91486.50159577996
2193,104191.3898292445
2194,104755.9736488637
2195,108939.40507208079
2196,105078.84766471248
2197,113287.30285979717
2198,152429.68990871392
2199,180346.08107748628
2200,138419.0151379899
2201,137185.22351857307
2202,201977.96869030735
2203,151443.81887084225
2204,172292.5518218414
2205,117441.61920975882
2206,132095.69109548818
2207,211715.76513047886
2208,245297.142748389
2209,214665.2543239948
2210,122661.5916602374
2211,113787.08833540494
2212,117771.95362660885
2213,104083.96599667199
2214,135232.96942112397
2215,102158.95103357531
2216,142524.09364815225
2217,67947.761434001
2218,82089.23592175255
2219,75088.26117593868
2220,76940.30760860347
2221,305551.9284695935
2222,261782.98348902017
2223,288364.42398013663
2224,216647.66118138604
2225,133332.13076391866
2226,180250.34708303527
2227,201925.20791609853
2228,274523.36572440504
2229,238052.59956876028
2230,159728.74055073605
2231,210083.5700456739
2232,182961.2031636036
2233,177245.7377622141
2234,242150.25867406666
2235,214462.68567972328
2236,256758.1013858405
2237,322463.0733758457
2238,201656.579238358
2239,107676.87590819696
2240,157425.13946991166
2241,143519.04121624783
2242,127248.5467680853
2243,127300.37719664356
2244,99434.99596481047
2245,98329.99050414748
2246,138266.25077513128
2247,110259.82273224133
2248,125301.30085174336
2249,124422.9044643002
2250,132928.2272219572
2251,115353.89124827078
2252,175861.8062365227
2253,163239.2038115955
2254,183295.66965572018
2255,185095.80919323728
2256,177075.84624594107
2257,208369.65316053585
2258,167196.328101088
2259,178379.25373289068
2260,146723.80393693422
2261,193845.9634166477
2262,207884.68531536518
2263,360519.6257778235
2264,454155.1245318509
2265,156781.62914877845
2266,287271.878273707
2267,343677.6207470525
2268,388195.75654684374
2269,157535.73430438124
2270,189820.6505705026
2271,216929.5509393452
2272,196978.27916747122
2273,163170.63341692294
2274,176739.8811612596
2275,154944.47786384932
2276,181152.53434729183
2277,177131.58017763775
2278,149703.39257247242
2279,127661.29556971291
2280,113199.23050448915
2281,170992.423423785
2282,181989.75123228529
2283,104095.99471898166
2284,110957.25409621894
2285,140851.7982750461
2286,126044.75551046283
2287,352972.58075022453
2288,273069.7158658732
2289,355853.7004297942
2290,417310.29530744464
2291,333878.5462458052
2292,418083.7050805216
2293,451397.6783973631
2294,393677.5122315794
2295,460137.1504731153
2296,262401.78182636405
2297,333289.7320188507
2298,340718.0154483379
2299,361575.84743940755
2300,323366.1351353134
2301,309378.6119388165
2302,246227.85704121052
2303,249199.05170695524
2304,242570.99508850375
2305,192158.79292890104
2306,189875.34056635178
2307,199168.41737713723
2308,226311.98200259628
2309,280097.8489500293
2310,220707.60550118526
2311,203602.83728525083
2312,173189.95671511657
2313,173630.93224670552
2314,170893.01853647118
2315,178197.66307493224
2316,194813.19969442865
2317,184589.0426753398
2318,176430.0164063986
2319,179907.3288833
2320,184036.26970053266
2321,241701.62574609104
2322,180132.8842607389
2323,185493.22788603092
2324,186019.1885078322
2325,214837.3713271317
2326,178791.92201336485
2327,207943.10029937822
2328,220748.95967066215
2329,188183.24237351463
2330,181595.03403520113
2331,334948.8782566531
2332,384396.99176237127
2333,315506.47796680673
2334,256665.2125483257
2335,277034.8030175194
2336,308113.326619065
2337,195394.44902509864
2338,261653.0601268895
2339,228249.68566058256
2340,370123.6857958507
2341,217209.1456802363
2342,236254.23789380747
2343,227910.86670553702
2344,225863.87317212077
2345,232756.64591613004
2346,215886.4243311631
2347,197218.84856716683
2348,234922.61435944206
2349,175594.75323002867
2350,299896.1808721595
2351,254404.55865234806
2352,248056.32435093325
2353,246498.54028738145
2354,133532.83803326948
2355,143921.48782773543
2356,150963.71981959444
2357,196145.0481251573
2358,200875.9662300007
2359,125714.38180429037
2360,121402.22911256719
2361,143705.68653510444
2362,253987.38292179204
2363,141360.89651028928
2364,155857.21825700722
2365,217809.5774935277
2366,195082.6739208664
2367,225992.00310043734
2368,213631.17842246933
2369,219972.38874349394
2370,171369.45518046978
2371,166122.36264672497
2372,185883.04987136892
2373,273076.8946179553
2374,303203.0271483386
2375,240985.06025082618
2376,276622.9011796796
2377,311161.42878854705
2378,152166.49288400364
2379,196547.1292302165
2380,145044.11755512148
2381,163672.16476609558
2382,203556.82102470606
2383,203216.73349094135
2384,240419.63372270102
2385,161812.03016456854
2386,136134.46384424152
2387,134257.73383834492
2388,103413.19467262807
2389,124256.812797766
2390,150736.38763638842
2391,142047.6092078058
2392,114960.25840718747
2393,169181.2017822188
2394,147508.27393305633
2395,203258.90251570527
2396,146550.13408970347
2397,204414.27000135172
2398,128570.71518719551
2399,66492.42499010931
2400,70596.65174422812
2401,122406.59902965082
2402,137212.76233703812
2403,141646.94262073096
2404,152148.77472946676
2405,158539.6888213156
2406,141247.8801259027
2407,125985.79348017203
2408,145424.0744228915
2409,128421.58794666981
2410,162734.94156116893
2411,119187.3721746757
2412,151675.49929627642
2413,134248.29541265848
2414,147309.14352208268
2415,132058.29591298828
2416,127261.00837653488
2417,135188.0572137956
2418,133315.8490229222
2419,128981.31273365568
2420,125987.15377250814
2421,141309.38464765926
2422,112391.93770304458
2423,118227.34452586803
2424,153035.66099103875
2425,192882.30879535247
2426,124799.32450599363
2427,130256.0761718479
2428,174673.79028247079
2429,115022.26831244145
2430,132003.9358694327
2431,115656.86692894943
2432,141682.87672218645
2433,145516.0381289944
2434,139736.31105525687
2435,146302.58759135148
2436,110684.15305259163
2437,106827.08009637229
2438,124147.74582801662
2439,104245.7740087881
2440,123985.9824489601
2441,91681.69301425826
2442,101465.93953097725
2443,120829.02145124954
2444,125679.01137346537
2445,90964.89641750877
2446,134008.0344018275
2447,183780.63690806873
2448,138205.02574325388
2449,118391.20029648683
2450,147829.98754780175
2451,125240.34258551542
2452,200070.97788577
2453,98870.68470882994
2454,118978.74028788332
2455,111282.72862055872
2456,127382.43147478941
2457,130716.49944069932
2458,127276.82641625218
2459,110905.6806370513
2460,142064.7527006272
2461,125404.1259413521
2462,132623.0476339021
2463,125119.74024317441
2464,162084.16858043044
2465,133315.67259350378
2466,118820.73806895054
2467,136768.27122829977
2468,91687.37738480359
2469,88643.54914094732
2470,186793.71648274286
2471,192865.4138755136
2472,154733.47617200972
2473,115387.49155439239
2474,86068.13892258573
2475,213005.08812010792
2476,112837.77226676274
2477,125391.5102888011
2478,152409.42019201396
2479,108517.26853902962
2480,145752.27398870638
2481,124507.79130728383
2482,129725.80954749527
2483,114693.19051730265
2484,124203.09285650493
2485,127775.74876546812
2486,146697.32004230178
2487,171028.90675197504
2488,157132.43640210238
2489,155597.33259520045
2490,148809.86173402012
2491,93967.82771812074
2492,194347.7182798928
2493,148575.07076307235
2494,148566.80347773002
2495,91484.12318656051
2496,229634.81943010102
2497,146569.70518187695
2498,117421.59604069538
2499,86404.21781869931
2500,126593.6349974713
2501,132926.33794347383
2502,137668.92418748594
2503,98380.48010523943
2504,180517.8531227782
2505,225995.7959630746
2506,251937.68938019167
2507,286970.34985241265
2508,250660.89412326488
2509,221619.78906316546
2510,225893.81093825525
2511,181167.36218883094
2512,208962.42642485054
2513,220791.00537164538
2514,242010.5712146702
2515,150786.93399517972
2516,173363.51571856742
2517,143613.8008226973
2518,152023.04415614236
2519,235158.83701624392
2520,218373.04649528186
2521,189956.29311838013
2522,221412.39453457488
2523,122176.55762166405
2524,138086.61076720274
2525,145370.3448310983
2526,139906.02115043337
2527,120324.93468922083
2528,131001.01591487469
2529,140317.52083696463
2530,125051.326289888
2531,247501.19027975356
2532,226619.513572285
2533,198464.1807588505
2534,234255.2571390638
2535,279779.40655377903
2536,227672.97037374496
2537,234278.0675894434
2538,183445.12708499035
2539,187813.43203363667
2540,181288.42073388296
2541,181815.9773719581
2542,165798.6158139273
2543,122353.50104361496
2544,121195.3952764147
2545,131045.16335213726
2546,133478.275440449
2547,135898.2512606808
2548,154628.75735930336
2549,158163.25516920633
2550,557932.7021291094
2551,141921.7598911083
2552,127998.20220500175
2553,82096.95226058256
2554,100390.96631477463
2555,114782.0975898843
2556,105718.93206493581
2557,111296.28475657606
2558,150594.1421163599
2559,131200.1337381996
2560,147029.44886384957
2561,144423.17344146172
2562,137437.71507547662
2563,149614.4750052963
2564,198932.0633242002
2565,142965.92074379715
2566,148274.3506702521
2567,133939.57989503117
2568,191159.67725661385
2569,208414.71071220914
2570,118927.05595920938
2571,182134.5645661397
2572,154903.1808544581
2573,211254.66221159065
2574,284440.0716821802
2575,129034.58839932569
2576,119486.45455846546
2577,147281.46416988602
2578,87618.37678763748
2579,73317.48609460516
2580,107915.99313276932
2581,116699.9801024351
2582,111669.56343696095
2583,265918.76047921955
2584,162283.47110777476
2585,190453.28284005262
2586,213254.57651451597
2587,197084.8605022182
2588,141593.86973443005
2589,148322.8883486819
2590,209928.75509567626
2591,218819.73021389113
2592,216117.9456829568
2593,242099.98132100838
2594,180541.83292220594
2595,206196.8661210166
2596,302277.3456986159
2597,192769.169559006
2598,278381.47760367603
2599,320630.8580430505
2600,135640.18737246422
2601,141873.87444822327
2602,86484.3901150389
2603,94092.44983593049
2604,88803.38540884966
2605,83874.0809105693
2606,143995.53875553946
2607,206428.33370643994
2608,190924.58271933044
2609,171954.96847907308
2610,109156.99938180964
2611,121558.07403716446
2612,156405.4130023172
2613,130044.63341328275
2614,125252.60152759122
2615,153409.45173930796
2616,145882.26915734092
2617,175732.91594348615
2618,182121.46410831026
2619,197897.94544627634
2620,189125.7082444523
2621,178259.87161133596
2622,182465.37806295906
2623,241786.7381512484
2624,297291.30954338756
2625,283727.74357445794
2626,173648.32350465198
2627,170478.87029925466
2628,450722.40171719715
2629,498704.5317040754
2630,370504.35129006114
2631,459081.2530427566
2632,407491.963340112
2633,296546.68072558637
2634,401612.1209749605
2635,154540.45281618627
2636,183955.88868280587
2637,176025.16647612996
2638,252463.8031142418
2639,185850.4362497418
2640,151127.55092874035
2641,111830.67182206476
2642,186637.96777521019
2643,109300.71274896126
2644,125368.54438120319
2645,106622.92524911734
2646,96049.29214654934
2647,104661.40561999047
2648,140896.619105795
2649,150386.50808113551
2650,137030.2923918372
2651,146388.818725401
2652,412441.2414991277
2653,251004.9669585044
2654,260897.23081445246
2655,385798.24508511287
2656,320278.83743899653
2657,326986.0405717307
2658,293014.29343226436
2659,306794.6038203758
2660,350131.08341643045
2661,334610.1918105465
2662,350428.7204909584
2663,282850.6473183485
2664,277520.6531080267
2665,319453.2007008919
2666,281876.2939992712
2667,173331.38995895433
2668,178899.10077684658
2669,178121.668279775
2670,275270.2280090848
2671,182713.69269780422
2672,193370.6836787567
2673,202839.79466577445
2674,200269.08296617944
2675,175479.01093907628
2676,190553.39095301327
2677,198440.8047772745
2678,252871.89651674347
2679,277677.6760319438
2680,280084.26707455
2681,393854.5674127063
2682,324681.8286538606
2683,543144.4005297406
2684,312633.88789205335
2685,328804.9500647859
2686,248873.01046177783
2687,312764.4019083694
2688,218712.56962977655
2689,208833.44435744348
2690,418250.13280069514
2691,191900.00653611426
2692,136193.72224104323
2693,196814.62472428242
2694,129757.30102036669
2695,193386.24318157823
2696,185146.24000985903
2697,190318.89557926217
2698,201232.5664402648
2699,175921.27773519105
2700,163192.84465703726
2701,157115.33812038152
2702,119721.53798184602
2703,131557.58534826103
2704,141361.12145640148
2705,121252.87032674058
2706,115546.40446875879
2707,126350.39504830692
2708,132899.56849371918
2709,103913.47570373942
2710,127605.92021465267
2711,251009.6764478025
2712,375121.68841812364
2713,174452.45676852023
2714,152821.50939798626
2715,166918.99555649768
2716,153387.25844884006
2717,187435.02158917295
2718,227019.02460713766
2719,154102.42110030248
2720,171807.2974302831
2721,137685.57918664758
2722,155988.02500710392
2723,142057.2817359478
2724,127817.69261520143
2725,133719.78099896733
2726,144820.69509407895
2727,168619.26703782193
2728,182138.32615194173
2729,151340.33609213686
2730,144021.19366197113
2731,126954.29749397459
2732,124797.98529151684
2733,159169.89523567096
2734,141848.93074209892
2735,133818.6953830371
